"season","game_url"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-24-oregon.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-24-villanova.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-25-north-carolina.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-25-notre-dame.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-25-syracuse.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-25-virginia.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-26-kansas.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-26-oregon.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-27-north-carolina.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-27-virginia.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-04-02-north-carolina.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-04-02-oklahoma.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-04-04-north-carolina.html"
2017,"https://www.sports-reference.com/cbb/boxscores/2017-03-14-kansas-state.html"
2017,"https://www.sports-reference.com/cbb/boxscores/2017-03-14-mount-st-marys.html"
2017,"https://www.sports-reference.com/cbb/boxscores/2017-03-15-north-carolina-central.html"
2017,"https://www.sports-reference.com/cbb/boxscores/2017-03-15-providence.html"
2017,"https://www.sports-reference.com/cbb/boxscores/2017-03-16-arizona.html"
2017,"https://www.sports-reference.com/cbb/boxscores/2017-03-16-butler.html"
2017,"https://www.sports-reference.com/cbb/boxscores/2017-03-16-florida-state.html"
2017,"https://www.sports-reference.com/cbb/boxscores/2017-03-16-florida.html"
2017,"https://www.sports-reference.com/cbb/boxscores/2017-03-16-gonzaga.html"
2017,"https://www.sports-reference.com/cbb/boxscores/2017-03-16-iowa-state.html"
2017,"https://www.sports-reference.com/cbb/boxscores/2017-03-16-maryland.html"
2017,"https://www.sports-reference.com/cbb/boxscores/2017-03-16-minnesota.html"
2017,"https://www.sports-reference.com/cbb/boxscores/2017-03-16-northwestern.html"
