season,team,team_slug,gamelog_url,game_number,game_date,location,opponent,game_result,points,opponent_points,fg,fga,fg_pct,fg2,fg2a,fg2_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opponent_fg,opponent_fga,opponent_fg_pct,opponent_fg2,opponent_fg2a,opponent_fg2_pct,opponent_fg3,opponent_fg3a,opponent_fg3_pct,opponent_ft,opponent_fta,opponent_ft_pct,opponent_orb,opponent_drb,opponent_trb,opponent_ast,opponent_stl,opponent_blk,opponent_tov,opponent_pf,win,loss,raw_possessions,opponent_raw_possessions,estimated_possessions,offensive_rating,defensive_rating,efg_pct,opponent_efg_pct,true_shooting_pct,ft_rate,opponent_ft_rate,fg3_attempt_rate,tov_pct,forced_tov_pct,orb_pct,drb_pct,point_margin
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2023-12-17,N,,,,,25,55,0.455,17,33,0.515,8,22,0.364,20,26,0.769,9,23,32,13,8,3,13,19,28,58,0.483,21,37,0.568,7,21,0.333,16,22,0.727,8,20,28,13,7,6,11,22,,,71.35,71.45,71.4,,,0.5272727272727272,0.5431034482758621,,0.4727272727272727,0.3793103448275862,0.4,0.16179215930304916,0.1384518565135305,0.3103448275862069,0.7419354838709677,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2023-12-20,@,,,,,29,67,0.433,22,47,0.468,7,20,0.35,16,27,0.593,9,20,29,7,4,2,7,26,33,59,0.559,24,41,0.585,9,18,0.5,19,30,0.633,10,28,38,20,3,4,11,22,,,77.825,74.25,76.0375,,,0.48507462686567165,0.635593220338983,,0.40298507462686567,0.5084745762711864,0.29850746268656714,0.0806219406852865,0.13056379821958458,0.24324324324324326,0.6666666666666666,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2023-12-30,@,,,,,23,56,0.411,14,34,0.412,9,22,0.409,16,19,0.842,10,30,40,11,3,3,13,15,23,61,0.377,15,33,0.455,8,28,0.286,12,17,0.706,9,18,27,8,10,7,8,19,,,68.025,68.075,68.05000000000001,,,0.49107142857142855,0.4426229508196721,,0.3392857142857143,0.2786885245901639,0.39285714285714285,0.16661326497917334,0.10379500486539085,0.35714285714285715,0.7692307692307693,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-01-03,,,,,,27,57,0.474,19,38,0.5,8,19,0.421,16,28,0.571,8,20,28,22,7,5,8,19,33,74,0.446,25,46,0.543,8,28,0.286,12,20,0.6,21,26,47,19,5,2,11,22,,,70.3,73.5,71.9,,,0.543859649122807,0.5,,0.49122807017543857,0.2702702702702703,0.3333333333333333,0.10217113665389528,0.1164021164021164,0.23529411764705882,0.4878048780487805,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-01-06,@,,,,,19,56,0.339,14,29,0.483,5,27,0.185,11,16,0.688,14,21,35,11,4,3,12,13,25,57,0.439,16,35,0.457,9,22,0.409,14,19,0.737,12,25,37,11,5,1,9,13,,,61.6,63.025,62.3125,,,0.38392857142857145,0.5175438596491229,,0.2857142857142857,0.3333333333333333,0.48214285714285715,0.15873015873015875,0.11996001332889036,0.358974358974359,0.6363636363636364,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-01-08,@,,,,,24,43,0.558,16,24,0.667,8,19,0.421,26,33,0.788,8,21,29,14,6,3,15,19,25,55,0.455,14,33,0.424,11,22,0.5,17,22,0.773,8,12,20,17,8,3,10,20,,,65.675,67.45,66.5625,,,0.6511627906976745,0.5545454545454546,,0.7674418604651163,0.4,0.4418604651162791,0.20359687818120123,0.13253810470510272,0.4,0.7241379310344828,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-01-13,,,,,,24,52,0.462,16,28,0.571,8,24,0.333,16,22,0.727,10,24,34,16,5,1,13,12,20,56,0.357,10,31,0.323,10,25,0.4,11,15,0.733,8,20,28,13,3,1,11,17,,,65.45,66.125,65.7875,,,0.5384615384615384,0.44642857142857145,,0.4230769230769231,0.26785714285714285,0.46153846153846156,0.17229953611663354,0.14839797639123103,0.3333333333333333,0.75,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-01-15,,,,,,25,53,0.472,16,27,0.593,9,26,0.346,19,21,0.905,12,21,33,12,7,0,21,19,26,65,0.4,19,43,0.442,7,22,0.318,13,18,0.722,12,14,26,11,10,0,14,21,,,71.975,75.55,73.76249999999999,,,0.5566037735849056,0.45384615384615384,,0.39622641509433965,0.27692307692307694,0.49056603773584906,0.25007442691277165,0.1599086236436322,0.46153846153846156,0.6363636363636364,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-01-20,,,,,,19,45,0.422,10,25,0.4,9,20,0.45,14,16,0.875,4,26,30,11,7,2,17,19,23,55,0.418,15,36,0.417,8,19,0.421,11,21,0.524,9,19,28,10,12,2,15,14,,,65.6,70.975,68.2875,,,0.5222222222222223,0.4909090909090909,,0.35555555555555557,0.38181818181818183,0.4444444444444444,0.2442528735632184,0.18755861206627072,0.17391304347826086,0.7428571428571429,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-01-27,@,,,,,26,51,0.51,20,31,0.645,6,20,0.3,21,33,0.636,9,15,24,13,8,1,17,21,31,57,0.544,25,38,0.658,6,19,0.316,17,22,0.773,8,19,27,12,7,4,17,21,,,74.675,76.45,75.5625,,,0.5686274509803921,0.5964912280701754,,0.6470588235294118,0.38596491228070173,0.39215686274509803,0.20316701523752614,0.20130254588513913,0.32142857142857145,0.6521739130434783,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-01-29,@,,,,,26,57,0.456,18,34,0.529,8,23,0.348,21,25,0.84,12,26,38,16,7,4,11,20,20,58,0.345,16,37,0.432,4,21,0.19,22,28,0.786,13,19,32,9,5,3,11,24,,,67.875,69.3,68.5875,,,0.5263157894736842,0.3793103448275862,,0.43859649122807015,0.4827586206896552,0.40350877192982454,0.13771517996870108,0.1336573511543135,0.3870967741935484,0.6666666666666666,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-02-03,N,,,,,23,78,0.295,18,57,0.316,5,21,0.238,10,13,0.769,18,26,44,13,8,6,9,16,22,57,0.386,17,38,0.447,5,19,0.263,14,21,0.667,5,28,33,12,8,12,14,13,,,75.175,75.975,75.57499999999999,,,0.3269230769230769,0.4298245614035088,,0.16666666666666666,0.3684210526315789,0.2692307692307692,0.0965924335927019,0.17289286816918803,0.391304347826087,0.8387096774193549,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-02-05,@,,,,,26,56,0.464,17,37,0.459,9,19,0.474,14,22,0.636,10,24,34,11,6,1,9,22,23,51,0.451,19,38,0.5,4,13,0.308,21,32,0.656,5,19,24,11,4,3,11,23,,,65.45,72.2,68.825,,,0.5446428571428571,0.49019607843137253,,0.39285714285714285,0.6274509803921569,0.3392857142857143,0.11928429423459244,0.14248704663212436,0.3448275862068966,0.8275862068965517,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-02-17,,,,,,28,49,0.571,16,27,0.593,12,22,0.545,22,30,0.733,6,21,27,17,4,1,14,20,28,50,0.56,23,34,0.676,5,16,0.313,21,31,0.677,5,17,22,4,8,1,13,24,,,71.25,72.725,71.9875,,,0.6938775510204082,0.61,,0.6122448979591837,0.62,0.4489795918367347,0.18122977346278318,0.16725635252492765,0.2608695652173913,0.8076923076923077,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-02-19,,,,,,21,52,0.404,13,27,0.481,8,25,0.32,18,24,0.75,7,19,26,15,5,4,15,19,22,50,0.44,14,28,0.5,8,22,0.364,23,27,0.852,10,21,31,9,10,3,12,22,,,71.4,64.825,68.11250000000001,,,0.4807692307692308,0.52,,0.46153846153846156,0.54,0.4807692307692308,0.1913265306122449,0.16037420648179085,0.25,0.6551724137931034,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-02-24,,,,,,23,53,0.434,15,33,0.455,8,20,0.4,24,28,0.857,10,22,32,15,8,3,25,16,26,57,0.456,22,46,0.478,4,11,0.364,16,21,0.762,7,14,21,8,11,5,18,22,,,81.3,77.975,79.63749999999999,,,0.5094339622641509,0.49122807017543857,,0.5283018867924528,0.3684210526315789,0.37735849056603776,0.2738225629791895,0.2118270079435128,0.4166666666666667,0.7586206896551724,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-02-26,,,,,,25,50,0.5,15,27,0.556,10,23,0.435,18,22,0.818,10,23,33,14,5,3,17,17,25,55,0.455,19,37,0.514,6,18,0.333,13,16,0.813,4,14,18,8,7,1,10,17,,,67.45,68.6,68.025,,,0.6,0.509090909090909,,0.44,0.2909090909090909,0.46,0.21949644932214332,0.13774104683195593,0.4166666666666667,0.8518518518518519,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-03-02,@,,,,,24,57,0.421,15,38,0.395,9,19,0.474,13,14,0.929,12,20,32,12,6,4,12,18,24,49,0.49,21,36,0.583,3,13,0.231,15,18,0.833,6,14,20,8,4,7,8,13,,,63.65,59.55,61.599999999999994,,,0.5,0.5204081632653061,,0.24561403508771928,0.3673469387755102,0.3333333333333333,0.15862524785194976,0.12204424103737606,0.46153846153846156,0.7692307692307693,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-03-04,,,,,,29,55,0.527,20,35,0.571,9,20,0.45,18,22,0.818,9,25,34,25,7,3,14,22,20,54,0.37,16,40,0.4,4,14,0.286,22,31,0.71,13,17,30,6,8,2,13,17,,,70.45,68.725,69.5875,,,0.6090909090909091,0.4074074074074074,,0.4,0.5740740740740741,0.36363636363636365,0.17621145374449337,0.15907005200367086,0.34615384615384615,0.6578947368421053,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-03-07,@,,,,,17,52,0.327,11,30,0.367,6,22,0.273,18,26,0.692,9,19,28,11,6,2,13,22,30,57,0.526,23,43,0.535,7,14,0.5,10,21,0.476,13,21,34,17,8,5,10,23,,,68.35,63.975,66.1625,,,0.38461538461538464,0.5877192982456141,,0.5,0.3684210526315789,0.4230769230769231,0.16806722689075632,0.12991230919129587,0.3,0.59375,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-03-14,N,,,,,26,58,0.448,19,41,0.463,7,17,0.412,19,30,0.633,10,25,35,11,7,3,10,18,24,52,0.462,23,44,0.523,1,8,0.125,16,22,0.727,3,21,24,15,5,9,14,19,,,72.25,73.45,72.85,,,0.5086206896551724,0.47115384615384615,,0.5172413793103449,0.4230769230769231,0.29310344827586204,0.12158054711246201,0.18312622629169392,0.3225806451612903,0.8928571428571429,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-03-15,N,,,,,23,43,0.535,12,22,0.545,11,21,0.524,23,27,0.852,7,22,29,17,2,2,11,18,26,53,0.491,21,37,0.568,5,16,0.313,17,25,0.68,7,12,19,13,8,3,7,20,,,59.825,64.875,62.35,,,0.6627906976744186,0.5377358490566038,,0.627906976744186,0.4716981132075472,0.4883720930232558,0.1646090534979424,0.09739130434782609,0.3684210526315789,0.7586206896551724,
2024,Howard,howard,https://www.sports-reference.com/cbb/schools/howard/men/2024-gamelogs.html,,2024-03-16,N,,,,,18,47,0.383,10,22,0.455,8,25,0.32,26,31,0.839,9,24,33,10,3,6,14,16,24,63,0.381,19,50,0.38,5,13,0.385,14,19,0.737,12,14,26,10,11,1,7,21,,,66.725,67.025,66.875,,,0.46808510638297873,0.42063492063492064,,0.6595744680851063,0.30158730158730157,0.5319148936170213,0.18487949818421923,0.08857956342929452,0.391304347826087,0.6666666666666666,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2023-11-06,,,,,,29,58,0.5,19,27,0.704,10,31,0.323,12,23,0.522,8,38,46,15,4,5,12,13,20,69,0.29,16,58,0.276,4,11,0.364,8,16,0.5,10,24,34,7,4,2,7,22,,,72.925,73.6,73.26249999999999,,,0.5862068965517241,0.3188405797101449,,0.39655172413793105,0.2318840579710145,0.5344827586206896,0.14828544949026878,0.08373205741626795,0.25,0.7916666666666666,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2023-11-10,,,,,,26,55,0.473,22,39,0.564,4,16,0.25,8,16,0.5,8,25,33,13,3,2,9,8,21,56,0.375,16,36,0.444,5,20,0.25,6,9,0.667,7,24,31,4,7,1,7,16,,,63.6,60.275,61.9375,,,0.509090909090909,0.41964285714285715,,0.2909090909090909,0.16071428571428573,0.2909090909090909,0.12569832402234637,0.10405053883314752,0.25,0.78125,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2023-11-14,,,,,,21,60,0.35,10,27,0.37,11,33,0.333,11,13,0.846,11,26,37,8,6,7,15,15,27,62,0.435,22,45,0.489,5,17,0.294,12,20,0.6,9,27,36,7,9,0,8,14,,,70.175,70.5,70.3375,,,0.44166666666666665,0.47580645161290325,,0.21666666666666667,0.3225806451612903,0.55,0.1847859562673237,0.10062893081761007,0.2894736842105263,0.7428571428571429,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2023-11-17,,,,,,33,75,0.44,24,47,0.511,9,28,0.321,12,24,0.5,13,43,56,16,4,4,9,16,24,80,0.3,19,61,0.311,5,19,0.263,11,15,0.733,13,34,47,4,4,7,7,21,,,82.4,81.125,81.7625,,,0.5,0.33125,,0.32,0.1875,0.37333333333333335,0.09433962264150943,0.07436918990703852,0.2765957446808511,0.7678571428571429,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2023-11-19,,,,,,36,63,0.571,31,41,0.756,5,22,0.227,11,17,0.647,15,33,48,18,4,3,21,12,23,61,0.377,18,37,0.486,5,24,0.208,9,14,0.643,4,12,16,10,13,1,12,14,,,77.075,75.65,76.36250000000001,,,0.6111111111111112,0.4180327868852459,,0.2698412698412698,0.22950819672131148,0.3492063492063492,0.2280749389084985,0.15065913370998116,0.5555555555555556,0.8918918918918919,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2023-11-24,,,,,,34,72,0.472,24,47,0.511,10,25,0.4,6,12,0.5,14,34,48,9,5,9,8,8,21,72,0.292,15,47,0.319,6,25,0.24,4,8,0.5,9,22,31,6,5,5,10,15,,,71.7,76.8,74.25,,,0.5416666666666666,0.3333333333333333,,0.16666666666666666,0.1111111111111111,0.3472222222222222,0.09334889148191365,0.11655011655011656,0.3888888888888889,0.7906976744186046,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2023-12-02,@,,,,,30,66,0.455,21,45,0.467,9,21,0.429,7,11,0.636,14,35,49,12,3,4,15,20,20,60,0.333,14,47,0.298,6,13,0.462,12,20,0.6,6,17,23,9,9,9,10,17,,,72.225,73.5,72.8625,,,0.5227272727272727,0.38333333333333336,,0.16666666666666666,0.3333333333333333,0.3181818181818182,0.17396346767178894,0.12578616352201258,0.45161290322580644,0.8536585365853658,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2023-12-05,N,,,,,36,57,0.632,28,37,0.757,8,20,0.4,18,20,0.9,4,19,23,10,4,3,13,18,31,64,0.484,22,41,0.537,9,23,0.391,18,22,0.818,10,16,26,23,7,1,13,16,,,75.5,77.45,76.475,,,0.7017543859649122,0.5546875,,0.3508771929824561,0.34375,0.3508771929824561,0.16352201257861634,0.1486563750714694,0.2,0.6551724137931034,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2023-12-09,@,,,,,23,65,0.354,14,29,0.483,9,36,0.25,24,28,0.857,8,22,30,9,5,2,8,22,27,60,0.45,21,42,0.5,6,18,0.333,26,34,0.765,12,27,39,21,6,3,8,20,,,78.3,72.15,75.225,,,0.4230769230769231,0.5,,0.4307692307692308,0.5666666666666667,0.5538461538461539,0.09269988412514485,0.09506833036244801,0.22857142857142856,0.6470588235294118,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2023-12-17,,,,,,23,55,0.418,15,32,0.469,8,23,0.348,20,22,0.909,12,27,39,10,5,6,13,11,26,61,0.426,23,46,0.5,3,15,0.2,2,6,0.333,6,17,23,10,4,1,11,18,,,66.45,68.85,67.65,,,0.4909090909090909,0.45081967213114754,,0.4,0.09836065573770492,0.41818181818181815,0.165710643722116,0.1469605878423514,0.41379310344827586,0.8181818181818182,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2023-12-22,N,,,,,32,65,0.492,21,32,0.656,11,33,0.333,22,31,0.71,15,32,47,17,5,4,10,14,29,74,0.392,23,47,0.489,6,27,0.222,9,16,0.563,8,22,30,6,8,4,6,23,,,74.725,79.6,77.1625,,,0.5769230769230769,0.43243243243243246,,0.47692307692307695,0.21621621621621623,0.5076923076923077,0.11145165784341043,0.06849315068493152,0.40540540540540543,0.8,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2023-12-29,,,,,,36,69,0.522,23,37,0.622,13,32,0.406,19,26,0.731,17,31,48,21,5,4,13,12,27,70,0.386,15,41,0.366,12,29,0.414,5,7,0.714,7,14,21,17,8,5,11,19,,,77.35,77.325,77.3375,,,0.6159420289855072,0.4714285714285714,,0.37681159420289856,0.1,0.463768115942029,0.13778484366719662,0.13044767269493032,0.5483870967741935,0.8157894736842105,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2024-01-02,,,,,,35,56,0.625,25,38,0.658,10,18,0.556,16,20,0.8,9,24,33,17,2,5,10,13,25,61,0.41,17,45,0.378,8,16,0.5,8,8,1,8,15,23,8,3,0,10,20,,,66.5,66.8,66.65,,,0.7142857142857143,0.47540983606557374,,0.35714285714285715,0.13114754098360656,0.32142857142857145,0.13245033112582782,0.13368983957219252,0.375,0.75,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2024-01-05,@,,,,,26,61,0.426,18,42,0.429,8,19,0.421,18,21,0.857,11,14,25,15,5,3,10,19,27,60,0.45,18,41,0.439,9,19,0.474,20,25,0.8,16,24,40,18,5,4,12,17,,,69.975,67.875,68.925,,,0.4918032786885246,0.525,,0.3442622950819672,0.4166666666666667,0.3114754098360656,0.12349490583513431,0.14307004470938897,0.3142857142857143,0.4666666666666667,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2024-01-11,,,,,,23,55,0.418,16,34,0.471,7,21,0.333,18,22,0.818,7,24,31,11,3,6,7,10,29,69,0.42,24,50,0.48,5,19,0.263,5,7,0.714,12,22,34,10,4,4,7,15,,,65.45,67.325,66.3875,,,0.4818181818181818,0.45652173913043476,,0.4,0.10144927536231885,0.38181818181818183,0.0966183574879227,0.0882445635045698,0.2413793103448276,0.6666666666666666,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2024-01-14,,,,,,21,64,0.328,15,42,0.357,6,22,0.273,19,24,0.792,10,25,35,8,5,3,8,14,30,65,0.462,26,48,0.542,4,17,0.235,12,17,0.706,10,27,37,14,4,6,7,15,,,73.4,70.075,71.73750000000001,,,0.375,0.49230769230769234,,0.375,0.26153846153846155,0.34375,0.09592326139088729,0.08741804558226662,0.2702702702702703,0.7142857142857143,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2024-01-18,@,,,,,30,62,0.484,24,44,0.545,6,18,0.333,22,30,0.733,13,25,38,12,9,4,6,13,30,63,0.476,27,50,0.54,3,13,0.231,10,12,0.833,7,18,25,10,1,0,9,18,,,69.25,70.7,69.975,,,0.532258064516129,0.5,,0.4838709677419355,0.19047619047619047,0.2903225806451613,0.0729483282674772,0.11583011583011582,0.41935483870967744,0.78125,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2024-01-21,,,,,,32,63,0.508,26,36,0.722,6,27,0.222,16,27,0.593,11,32,43,17,7,3,12,12,26,69,0.377,23,55,0.418,3,14,0.214,8,11,0.727,9,21,30,8,7,3,14,19,,,76.825,79.225,78.025,,,0.5555555555555556,0.39855072463768115,,0.42857142857142855,0.15942028985507245,0.42857142857142855,0.13663535439795046,0.1586851799376594,0.34375,0.7804878048780488,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2024-01-24,@,,,,,31,76,0.408,20,52,0.385,11,24,0.458,18,24,0.75,20,24,44,14,5,3,10,15,38,69,0.551,27,51,0.529,11,18,0.611,9,13,0.692,6,25,31,16,6,5,5,19,,,77.4,74.175,75.7875,,,0.48026315789473684,0.6304347826086957,,0.3157894736842105,0.18840579710144928,0.3157894736842105,0.1026694045174538,0.06236357966947303,0.4444444444444444,0.8,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2024-01-27,,,,,,23,62,0.371,16,39,0.41,7,23,0.304,17,26,0.654,12,27,39,8,6,4,8,18,25,54,0.463,25,45,0.556,0,9,0,12,22,0.545,7,26,33,8,3,2,9,22,,,70.35,66.45,68.4,,,0.4274193548387097,0.46296296296296297,,0.41935483870967744,0.4074074074074074,0.3709677419354839,0.097146326654523385,0.12253233492171545,0.3157894736842105,0.7941176470588235,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2024-01-30,@,,,,,31,60,0.517,24,43,0.558,7,17,0.412,18,20,0.9,10,22,32,8,2,4,6,15,30,60,0.5,26,48,0.542,4,12,0.333,11,15,0.733,6,19,25,11,4,4,6,18,,,65.5,67.125,66.3125,,,0.575,0.5333333333333333,,0.3333333333333333,0.25,0.2833333333333333,0.07947019867549669,0.08205128205128205,0.3448275862068966,0.7857142857142857,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2024-02-04,,,,,,29,70,0.414,20,36,0.556,9,34,0.265,20,30,0.667,15,31,46,18,7,5,13,11,29,68,0.426,17,40,0.425,12,28,0.429,14,14,1,4,28,32,12,6,2,8,21,,,82.25,78.65,80.45,,,0.4785714285714286,0.5147058823529411,,0.42857142857142855,0.20588235294117646,0.4857142857142857,0.13367609254498714,0.0967937084089534,0.3488372093023256,0.8857142857142857,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2024-02-10,@,,,,,26,60,0.433,15,30,0.5,11,30,0.367,17,20,0.85,9,23,32,14,3,3,9,24,29,55,0.527,24,47,0.511,5,8,0.625,25,34,0.735,5,22,27,14,6,2,6,19,,,69.5,72.15,70.825,,,0.525,0.5727272727272728,,0.3333333333333333,0.6181818181818182,0.5,0.11464968152866242,0.07777057679844458,0.2903225806451613,0.8214285714285714,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2024-02-13,,,,,,36,64,0.563,24,39,0.615,12,25,0.48,13,15,0.867,9,27,36,17,3,3,8,21,24,57,0.421,23,47,0.489,1,10,0.1,19,28,0.679,9,17,26,7,5,5,11,12,,,70.125,72.3,71.2125,,,0.65625,0.4298245614035088,,0.234375,0.49122807017543857,0.390625,0.10110584518167456,0.13530135301353013,0.34615384615384615,0.75,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2024-02-17,@,,,,,24,50,0.48,19,30,0.633,5,20,0.25,32,36,0.889,4,26,30,9,2,4,7,22,26,63,0.413,22,45,0.489,4,18,0.222,24,29,0.828,11,24,35,9,3,4,6,25,,,70.1,71.775,70.9375,,,0.53,0.4444444444444444,,0.72,0.4603174603174603,0.4,0.09446693657219973,0.07248565388100271,0.14285714285714285,0.7027027027027027,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2024-02-21,@,,,,,31,64,0.484,22,40,0.55,9,24,0.375,18,27,0.667,15,28,43,15,4,2,18,17,35,65,0.538,27,47,0.574,8,18,0.444,12,20,0.6,5,18,23,15,11,6,6,19,,,79.825,75.5,77.6625,,,0.5546875,0.6,,0.421875,0.3076923076923077,0.375,0.18982335881887688,0.07453416149068323,0.45454545454545453,0.8484848484848485,
2024,Illinois,illinois,https://www.sports-reference.com/cbb/schools/illinois/men/2024-gamelogs.html,,2024-02-24,,,,,,31,63,0.492,21,36,0.583,10,27,0.37,23,30,0.767,13,24,37,16,7,1,9,17,30,63,0.476,26,51,0.51,4,12,0.333,21,25,0.84,10,20,30,13,6,3,11,21,,,73.25,75.875,74.5625,,,0.5714285714285714,0.5079365079365079,,0.47619047619047616,0.3968253968253968,0.42857142857142855,0.10434782608695652,0.12809315866084425,0.3939393939393939,0.7058823529411765,
